prefix,lat,lon,dxcc,iso3,name 
FT4J,-17.05,42.72,124,ATF,"Juan de Nova, Europa"
FT4T,-15.88,54.5,276,ATF,Tromelin I.
FT4W,-46.42,51.75,41,ATF,Crozet I.
FT4X,-49.0,69.27,131,ATF,Kerguelen Is.
FT4Y,-66.65,140.0,13,ATA,Antarctica
FT4Z,-37.85,77.53,10,ATF,Amsterdam & St. Paul Is.
FT5G,-11.55,47.28,99,ATF,Glorioso Is.
FT5T,-15.88,54.5,276,ATF,Tromelin I.
FT5W,-46.42,51.75,41,ATF,Crozet I.
FT5X,-49.0,69.27,131,ATF,Kerguelen Is.
FT5Y,-66.65,140.0,13,ATA,Antarctica
FT5Z,-37.85,77.53,10,ATF,Amsterdam & St. Paul Is.
FT6E,-22.37,40.35,124,ATF,"Juan de Nova, Europa"
FT6G,-11.55,47.28,99,ATF,Glorioso Is.
FT6J,-17.05,42.72,124,ATF,"Juan de Nova, Europa"
FT6T,-15.88,54.5,276,ATF,Tromelin I.
FT6Y,-66.65,140.0,13,ATA,Antarctica
FT6Z,-37.85,77.53,10,ATF,Amsterdam & St. Paul Is.
FT7E,-22.37,40.35,124,ATF,"Juan de Nova, Europa"
FT7G,-11.55,47.28,99,ATF,Glorioso Is.
FT7J,-17.05,42.72,124,ATF,"Juan de Nova, Europa"
FT7T,-15.88,54.5,276,ATF,Tromelin I.
FT7Y,-66.65,140.0,13,ATA,Antarctica
FT7Z,-37.85,77.53,10,ATF,Amsterdam & St. Paul Is.
FT8E,-22.37,40.35,124,ATF,"Juan de Nova, Europa"
FT8G,-11.55,47.28,99,ATF,Glorioso Is.
FT8J,-17.05,42.72,124,ATF,"Juan de Nova, Europa"
FT8T,-15.88,54.5,276,ATF,Tromelin I.
FT8W,-46.42,51.75,41,ATF,Crozet I.
FT8X,-49.0,69.27,131,ATF,Kerguelen Is.
FT8Y,-66.65,140.0,13,ATA,Antarctica
FT8Z,-37.85,77.53,10,ATF,Amsterdam & St. Paul Is.
FT9E,-22.37,40.35,124,ATF,"Juan de Nova, Europa"
FT9G,-11.55,47.28,99,ATF,Glorioso Is.
FT9J,-17.05,42.72,124,ATF,"Juan de Nova, Europa"
FT9T,-15.88,54.5,276,ATF,Tromelin I.
FW,-13.3,-176.2,298,WLF,Wallis & Futuna
FY,4.0,-53.0,63,GUF,French Guiana
G,52.77,-1.47,223,GBR,England
G1R,56.82,-4.18,279,GBR,Scotland
G4X,56.82,-4.18,279,GBR,Scotland
GC,52.28,-3.73,294,GBR,Wales
GD,54.2,-4.53,114,IMN,Isle of Man
GH,49.22,-2.18,122,JEY,Jersey
GI,54.73,-6.68,265,GBR,Northern Ireland
GJ,49.22,-2.18,122,JEY,Jersey
GM,56.82,-4.18,279,GBR,Scotland
GN,54.73,-6.68,265,GBR,Northern Ireland
GP,49.45,-2.58,106,GGY,Guernsey
GS,56.82,-4.18,279,GBR,Scotland
GT,54.2,-4.53,114,IMN,Isle of Man
GU,49.45,-2.58,106,GGY,Guernsey
GW,52.28,-3.73,294,GBR,Wales
H2,35.0,33.0,215,CYP,Cyprus
H3,9.0,-80.0,88,PAN,Panama
H31,8.98,-79.52,88,PAN,Panama
H32,9.3,-78.35,88,PAN,Panama
H33,8.43,-82.43,88,PAN,Panama
H34,8.83,-81.5,88,PAN,Panama
H35,7.67,-80.5,88,PAN,Panama
H36,8.1,-80.97,88,PAN,Panama
H37,8.4,-77.92,88,PAN,Panama
H38,8.33,-79.12,88,PAN,Panama
H39,7.93,-80.42,88,PAN,Panama
H4,-9.0,160.0,185,SLB,Solomon Is.
H40,-10.72,165.8,507,SLB,Temotu Province
H5,-29.07,22.63,462,ZAF,South Africa
H6,12.88,-85.05,86,NIC,Nicaragua
H7,12.88,-85.05,86,NIC,Nicaragua
H8,9.0,-80.0,88,PAN,Panama
H81,8.98,-79.52,88,PAN,Panama
H82,9.3,-78.35,88,PAN,Panama
H83,8.43,-82.43,88,PAN,Panama
H84,8.83,-81.5,88,PAN,Panama
H85,7.67,-80.5,88,PAN,Panama
H86,8.1,-80.97,88,PAN,Panama
H87,8.4,-77.92,88,PAN,Panama
H88,8.33,-79.12,88,PAN,Panama
H89,7.93,-80.42,88,PAN,Panama
H9,9.0,-80.0,88,PAN,Panama
H91,8.98,-79.52,88,PAN,Panama
H92,9.3,-78.35,88,PAN,Panama
H93,8.43,-82.43,88,PAN,Panama
H94,8.83,-81.5,88,PAN,Panama
H95,7.67,-80.5,88,PAN,Panama
H96,8.1,-80.97,88,PAN,Panama
H97,8.4,-77.92,88,PAN,Panama
H98,8.33,-79.12,88,PAN,Panama
H99,7.93,-80.42,88,PAN,Panama
HA,47.12,19.28,239,HUN,Hungary
HA0,47.85,21.53,239,HUN,Hungary
HA1,47.7,17.63,239,HUN,Hungary
HA2,47.1,17.9,239,HUN,Hungary
HA3,46.08,18.22,239,HUN,Hungary
HA4,48.1,21.32,239,HUN,Hungary
HA5,47.5,19.08,239,HUN,Hungary
HA6,47.6,20.28,239,HUN,Hungary
HA7,47.5,19.08,239,HUN,Hungary
HA8,46.25,20.15,239,HUN,Hungary
HA9,48.1,20.78,239,HUN,Hungary
HB,46.87,8.12,287,CHE,Switzerland
HB0,47.13,9.57,251,LIE,Liechtenstein
HC,-1.4,-78.4,120,ECU,Ecuador
HC1,-0.02,-78.5,120,ECU,Ecuador
HC2,-2.22,-79.92,120,ECU,Ecuador
HC3,-3.32,-79.95,120,ECU,Ecuador
HC4,-0.97,-73.0,120,ECU,Ecuador
HC5,-2.9,-78.65,120,ECU,Ecuador
HC6,-1.3,-78.65,120,ECU,Ecuador
HC7,-1.12,-77.0,120,ECU,Ecuador
HC8,-0.78,-91.03,71,ECU,Galapagos Is.
HC8M/5,-2.9,-78.65,120,ECU,Ecuador
HD,-1.4,-78.4,120,ECU,Ecuador
HD1,-0.02,-78.5,120,ECU,Ecuador
HD2,-2.22,-79.92,120,ECU,Ecuador
HD3,-3.32,-79.95,120,ECU,Ecuador
HD4,-0.97,-73.0,120,ECU,Ecuador
HD5,-2.9,-78.65,120,ECU,Ecuador
HD6,-1.3,-78.65,120,ECU,Ecuador
HD7,-1.12,-77.0,120,ECU,Ecuador
HD8,-0.78,-91.03,71,ECU,Galapagos Is.
HE,46.87,8.12,287,CHE,Switzerland
HE0,47.13,9.57,251,LIE,Liechtenstein
HF,52.28,18.67,269,POL,Poland
HF1,53.42,14.53,269,POL,Poland
HF2,54.45,17.33,269,POL,Poland
HF3,53.0,15.9,269,POL,Poland
HF4,54.17,19.42,269,POL,Poland
HF5,52.27,21.03,269,POL,Poland
HF6,51.08,17.0,269,POL,Poland
HF7,53.28,15.92,269,POL,Poland
HF8,50.07,22.0,269,POL,Poland
HF9,50.25,18.98,269,POL,Poland
HG,47.12,19.28,239,HUN,Hungary
HG0,47.85,21.53,239,HUN,Hungary
HG1,47.7,17.63,239,HUN,Hungary
HG2,47.1,17.9,239,HUN,Hungary
HG3,46.08,18.22,239,HUN,Hungary
HG4,48.1,21.32,239,HUN,Hungary
HG5,47.5,19.08,239,HUN,Hungary
HG6,47.6,20.28,239,HUN,Hungary
HG7,47.5,19.08,239,HUN,Hungary
HG8,46.25,20.15,239,HUN,Hungary
HG9,48.1,20.78,239,HUN,Hungary
HH,19.02,-72.18,78,HTI,Haiti
HI,19.13,-70.68,72,DOM,Dominican Republic
HI1,17.58,-71.52,72,DOM,Dominican Republic
HI2,18.25,-68.85,72,DOM,Dominican Republic
HJ,5.0,-74.0,116,COL,Colombia
HJ0,12.55,-81.72,216,COL,San Andres & Providencia
HJ0M,3.98,-81.58,161,COL,Malpelo I.
HJ1,10.4,-75.5,116,COL,Colombia
HJ2,10.52,-73.27,116,COL,Colombia
HJ3,4.7,-74.13,116,COL,Colombia
HJ4,6.25,-75.6,116,COL,Colombia
HJ5,3.9,-77.02,116,COL,Colombia
HJ6,4.77,-75.77,116,COL,Colombia
HJ7,7.12,-73.17,116,COL,Colombia
HJ8,1.2,-77.27,116,COL,Colombia
HJ9,7.07,-73.1,116,COL,Colombia
HK,5.0,-74.0,116,COL,Colombia
HK0,12.55,-81.72,216,COL,San Andres & Providencia
HK0M,3.98,-81.58,161,COL,Malpelo I.
HK1,10.4,-75.5,116,COL,Colombia
HK2,10.52,-73.27,116,COL,Colombia
HK3,4.7,-74.13,116,COL,Colombia
HK4,6.25,-75.6,116,COL,Colombia
HK4Q/0,13.33,-81.37,216,COL,San Andres & Providencia
HK5,3.9,-77.02,116,COL,Colombia
HK6,4.77,-75.77,116,COL,Colombia
HK7,7.12,-73.17,116,COL,Colombia
HK8,1.2,-77.27,116,COL,Colombia
HK9,7.07,-73.1,116,COL,Colombia
HL,36.23,127.9,137,KOR,Republic of Korea
HN,33.92,42.78,333,IRQ,Iraq
HO,9.0,-80.0,88,PAN,Panama
HO1,8.98,-79.52,88,PAN,Panama
HO2,9.3,-78.35,88,PAN,Panama
HO3,8.43,-82.43,88,PAN,Panama
HO4,8.83,-81.5,88,PAN,Panama
HO5,7.67,-80.5,88,PAN,Panama
HO6,8.1,-80.97,88,PAN,Panama
HO7,8.4,-77.92,88,PAN,Panama
HO8,8.33,-79.12,88,PAN,Panama
HO9,7.93,-80.42,88,PAN,Panama
HP,9.0,-80.0,88,PAN,Panama
HP1,8.98,-79.52,88,PAN,Panama
HP2,9.3,-78.35,88,PAN,Panama
HP3,8.43,-82.43,88,PAN,Panama
HP4,8.83,-81.5,88,PAN,Panama
HP5,7.67,-80.5,88,PAN,Panama
HP6,8.1,-80.97,88,PAN,Panama
HP7,8.4,-77.92,88,PAN,Panama
HP8,8.33,-79.12,88,PAN,Panama
HP9,7.93,-80.42,88,PAN,Panama
HQ,15.0,-87.0,80,HND,Honduras
HQ6,16.38,-86.4,80,HND,Honduras
HQ9,16.47,-86.68,80,HND,Honduras
HR,15.0,-87.0,80,HND,Honduras
HR6,16.38,-86.4,80,HND,Honduras
HR9,16.47,-86.68,80,HND,Honduras
HS,12.6,99.7,387,THA,Thailand
HS1,13.7,100.5,387,THA,Thailand
HS2,13.4,101.7,387,THA,Thailand
HS3,15.25,104.82,387,THA,Thailand
HS4,16.42,102.82,387,THA,Thailand
HS5,18.8,98.97,387,THA,Thailand
HS6,15.7,100.07,387,THA,Thailand
HS7,7.2,100.55,387,THA,Thailand
HS8,8.4,99.97,387,THA,Thailand
HS9,6.52,101.27,387,THA,Thailand
HT,12.88,-85.05,86,NIC,Nicaragua
HU,14.0,-89.0,74,SLV,El Salvador
HV,41.9,12.47,295,VAT,Vatican
HW,46.0,2.0,227,FRA,France
HX,46.0,2.0,227,FRA,France
HY,46.0,2.0,227,FRA,France
HZ,24.2,43.83,378,SAU,Saudi Arabia
I,42.82,12.58,248,ITA,Italy
I0,41.88,12.53,248,ITA,Italy
I1,45.07,7.67,248,ITA,Italy
I2,45.47,9.2,248,ITA,Italy
I3,45.48,12.33,248,ITA,Italy
I4,44.65,10.92,248,ITA,Italy
I5,43.78,11.25,248,ITA,Italy
I6,43.58,13.48,248,ITA,Italy
I7,41.12,16.87,248,ITA,Italy
I8,40.83,14.5,248,ITA,Italy
IA1,44.08,8.77,248,ITA,Italy
IA2,45.95,8.63,248,ITA,Italy
IA5,43.12,10.6,248,ITA,Italy
IA5KRO/4,44.65,10.92,248,ITA,Italy
IB0,41.57,12.6,248,ITA,Italy
IB9,37.5,14.0,248,ITA,Italy
IC8,40.6,14.7,248,ITA,Italy
ID7,40.55,17.4,248,ITA,Italy
ID8,39.13,16.42,248,ITA,Italy
ID9,37.5,14.0,248,ITA,Italy
IE9,37.5,14.0,248,ITA,Italy
IF9,37.5,14.0,248,ITA,Italy
IG9,35.67,12.67,248,ITA,Italy
IH9,35.67,12.67,248,ITA,Italy
II0,41.88,12.53,248,ITA,Italy
II0D,40.15,9.27,225,ITA,Sardinia
II1,45.07,7.67,248,ITA,Italy
II2,45.47,9.2,248,ITA,Italy
II3,45.48,12.33,248,ITA,Italy
II4,44.65,10.92,248,ITA,Italy
II5,43.78,11.25,248,ITA,Italy
II6,43.58,13.48,248,ITA,Italy
II7,41.12,16.87,248,ITA,Italy
II8,40.83,14.5,248,ITA,Italy
II9,37.5,14.0,248,ITA,Italy
IJ7,40.4,17.32,248,ITA,Italy
IJ9,37.5,14.0,248,ITA,Italy
IK0,41.88,12.53,248,ITA,Italy
IK1,45.07,7.67,248,ITA,Italy
IK2,45.47,9.2,248,ITA,Italy
IK3,45.48,12.33,248,ITA,Italy
IK4,44.65,10.92,248,ITA,Italy
IK5,43.78,11.25,248,ITA,Italy
IK6,43.58,13.48,248,ITA,Italy
IK7,41.12,16.87,248,ITA,Italy
IK8,40.83,14.5,248,ITA,Italy
IL7,41.8,15.67,248,ITA,Italy
IM0,40.15,9.27,225,ITA,Sardinia
IN3,46.5,11.37,248,ITA,Italy
IO0,41.88,12.53,248,ITA,Italy
IO1,45.07,7.67,248,ITA,Italy
IO2,45.47,9.2,248,ITA,Italy
IO3,45.48,12.33,248,ITA,Italy
IO4,44.65,10.92,248,ITA,Italy
IO5,43.78,11.25,248,ITA,Italy
IO6,43.58,13.48,248,ITA,Italy
IO7,41.12,16.87,248,ITA,Italy
IO8,40.83,14.5,248,ITA,Italy
IO9,37.5,14.0,248,ITA,Italy
IP0A,40.15,9.27,225,ITA,Sardinia
IP9,37.5,14.0,248,ITA,Italy
IQ0,41.88,12.53,248,ITA,Italy
IQ1,45.07,7.67,248,ITA,Italy
IQ2,45.47,9.2,248,ITA,Italy
IQ3,45.48,12.33,248,ITA,Italy
IQ4,44.65,10.92,248,ITA,Italy
IQ5,43.78,11.25,248,ITA,Italy
IQ6,43.58,13.48,248,ITA,Italy
IQ7,41.12,16.87,248,ITA,Italy
IQ8,40.83,14.5,248,ITA,Italy
IQ9,37.5,14.0,248,ITA,Italy
IR0,41.88,12.53,248,ITA,Italy
IR0A,40.15,9.27,225,ITA,Sardinia
IR1,45.07,7.67,248,ITA,Italy
IR2,45.47,9.2,248,ITA,Italy
IR3,45.48,12.33,248,ITA,Italy
IR4,44.65,10.92,248,ITA,Italy
IR5,43.78,11.25,248,ITA,Italy
IR6,43.58,13.48,248,ITA,Italy
IR7,41.12,16.87,248,ITA,Italy
IR8,40.83,14.5,248,ITA,Italy
IR9,37.5,14.0,248,ITA,Italy
IS0,40.15,9.27,225,ITA,Sardinia
IT9,37.5,14.0,248,ITA,Italy
IT9CLY/4,44.65,10.92,248,ITA,Italy
IT9ELM/0,41.88,12.53,248,ITA,Italy
IT9IFM/0,41.88,12.53,248,ITA,Italy
IT9KWL/0,41.88,12.53,248,ITA,Italy
IU0,41.88,12.53,248,ITA,Italy
IU1,45.07,7.67,248,ITA,Italy
IU2,45.47,9.2,248,ITA,Italy
IU3,45.48,12.33,248,ITA,Italy
IU4,44.65,10.92,248,ITA,Italy
IU5,43.78,11.25,248,ITA,Italy
IU6,43.58,13.48,248,ITA,Italy
IU7,41.12,16.87,248,ITA,Italy
IU8,40.83,14.5,248,ITA,Italy
IU9,37.5,14.0,248,ITA,Italy
IV3,46.07,13.23,248,ITA,Italy
IW0,41.88,12.53,248,ITA,Italy
IW0HBY/9,37.5,14.0,248,ITA,Italy
IW0U,40.15,9.27,225,ITA,Sardinia
IW1,45.07,7.67,248,ITA,Italy
IW2,45.47,9.2,248,ITA,Italy
IW3,45.48,12.33,248,ITA,Italy
IW4,44.65,10.92,248,ITA,Italy
IW5,43.78,11.25,248,ITA,Italy
IW6,43.58,13.48,248,ITA,Italy
IW7,41.12,16.87,248,ITA,Italy
IW8,40.83,14.5,248,ITA,Italy
IW9,37.5,14.0,248,ITA,Italy
IX1,45.73,7.33,248,ITA,Italy
IY9,37.5,14.0,248,ITA,Italy
IZ0,41.88,12.53,248,ITA,Italy
IZ1,45.07,7.67,248,ITA,Italy
IZ2,45.47,9.2,248,ITA,Italy
IZ3,45.48,12.33,248,ITA,Italy
IZ4,44.65,10.92,248,ITA,Italy
IZ5,43.78,11.25,248,ITA,Italy
IZ6,43.58,13.48,248,ITA,Italy
IZ7,41.12,16.87,248,ITA,Italy
IZ8,40.83,14.5,248,ITA,Italy
J2,11.75,42.35,382,DJI,Djibouti
J3,12.13,-61.68,77,GRD,Grenada
J4,39.78,21.78,236,GRC,Greece
J41,37.97,23.72,236,GRC,Greece
J42,40.8,22.5,236,GRC,Greece
J43,37.23,21.8,236,GRC,Greece
J44,39.63,22.42,236,GRC,Greece
J45,36.17,27.93,45,GRC,Dodecanese
J46,39.2,20.5,236,GRC,Greece
J47,41.0,25.0,236,GRC,Greece
J48,39.78,21.78,236,GRC,Greece
J49,35.23,24.78,40,GRC,Crete
J5,12.02,-14.8,109,GNB,Guinea-Bissau
J6,13.87,-61.0,97,LCA,St. Lucia
J7,15.43,-61.35,95,DMA,Dominica
J8,13.23,-61.2,98,VCT,St. Vincent
JA,36.4,138.38,339,JPN,Japan
JA0,36.65,138.18,339,JPN,Japan
JA1,35.68,139.68,339,JPN,Japan
JA2,35.18,136.9,339,JPN,Japan
JA3,35.02,135.77,339,JPN,Japan
JA4,33.57,133.53,339,JPN,Japan
JA5,33.57,133.53,339,JPN,Japan
JA6,33.58,130.53,339,JPN,Japan
JA7,40.82,140.73,339,JPN,Japan
JA8,41.77,140.73,339,JPN,Japan
JA9,36.07,136.22,339,JPN,Japan
JD1,27.05,142.2,192,JPN,Ogasawara
JE,36.4,138.38,339,JPN,Japan
JE0,36.65,138.18,339,JPN,Japan
JE1,35.68,139.68,339,JPN,Japan
JE2,35.18,136.9,339,JPN,Japan
JE3,35.02,135.77,339,JPN,Japan
JE4,33.57,133.53,339,JPN,Japan
JE5,33.57,133.53,339,JPN,Japan
JE6,33.58,130.53,339,JPN,Japan
JE7,40.82,140.73,339,JPN,Japan
JE8,41.77,140.73,339,JPN,Japan
JE9,36.07,136.22,339,JPN,Japan
JF,36.4,138.38,339,JPN,Japan
JF0,36.65,138.18,339,JPN,Japan
JF1,35.68,139.68,339,JPN,Japan
JF2,35.18,136.9,339,JPN,Japan
JF3,35.02,135.77,339,JPN,Japan
JF4,33.57,133.53,339,JPN,Japan
JF5,33.57,133.53,339,JPN,Japan
JF6,33.58,130.53,339,JPN,Japan
JF7,40.82,140.73,339,JPN,Japan
JF8,41.77,140.73,339,JPN,Japan
JF9,36.07,136.22,339,JPN,Japan
JG,36.4,138.38,339,JPN,Japan
JG0,36.65,138.18,339,JPN,Japan
JG1,35.68,139.68,339,JPN,Japan
JG2,35.18,136.9,339,JPN,Japan
JG3,35.02,135.77,339,JPN,Japan
JG4,33.57,133.53,339,JPN,Japan
JG5,33.57,133.53,339,JPN,Japan
JG6,33.58,130.53,339,JPN,Japan
JG7,40.82,140.73,339,JPN,Japan
JG8,41.77,140.73,339,JPN,Japan
JG8NQJ/JD1,24.28,153.97,177,JPN,Minami Torishima
JG9,36.07,136.22,339,JPN,Japan
JH,36.4,138.38,339,JPN,Japan
JH0,36.65,138.18,339,JPN,Japan
JH1,35.68,139.68,339,JPN,Japan
JH2,35.18,136.9,339,JPN,Japan
JH3,35.02,135.77,339,JPN,Japan
JH4,33.57,133.53,339,JPN,Japan
JH5,33.57,133.53,339,JPN,Japan
JH6,33.58,130.53,339,JPN,Japan
JH7,40.82,140.73,339,JPN,Japan
JH8,41.77,140.73,339,JPN,Japan
JH9,36.07,136.22,339,JPN,Japan
JI,36.4,138.38,339,JPN,Japan
JI0,36.65,138.18,339,JPN,Japan
JI1,35.68,139.68,339,JPN,Japan
JI2,35.18,136.9,339,JPN,Japan
JI3,35.02,135.77,339,JPN,Japan
JI4,33.57,133.53,339,JPN,Japan
JI5,33.57,133.53,339,JPN,Japan
JI6,33.58,130.53,339,JPN,Japan
JI7,40.82,140.73,339,JPN,Japan
JI8,41.77,140.73,339,JPN,Japan
JI9,36.07,136.22,339,JPN,Japan
JJ,36.4,138.38,339,JPN,Japan
JJ0,36.65,138.18,339,JPN,Japan
JJ1,35.68,139.68,339,JPN,Japan
JJ2,35.18,136.9,339,JPN,Japan
JJ3,35.02,135.77,339,JPN,Japan
JJ4,33.57,133.53,339,JPN,Japan
JJ5,33.57,133.53,339,JPN,Japan
JJ6,33.58,130.53,339,JPN,Japan
JJ7,40.82,140.73,339,JPN,Japan
JJ8,41.77,140.73,339,JPN,Japan
JJ9,36.07,136.22,339,JPN,Japan
JK,36.4,138.38,339,JPN,Japan
JK0,36.65,138.18,339,JPN,Japan
JK1,35.68,139.68,339,JPN,Japan
JK2,35.18,136.9,339,JPN,Japan
JK3,35.02,135.77,339,JPN,Japan
JK4,33.57,133.53,339,JPN,Japan
JK5,33.57,133.53,339,JPN,Japan
JK6,33.58,130.53,339,JPN,Japan
JK7,40.82,140.73,339,JPN,Japan
JK8,41.77,140.73,339,JPN,Japan
JK9,36.07,136.22,339,JPN,Japan
JL,36.4,138.38,339,JPN,Japan
JL0,36.65,138.18,339,JPN,Japan
JL1,35.68,139.68,339,JPN,Japan
JL2,35.18,136.9,339,JPN,Japan
JL3,35.02,135.77,339,JPN,Japan
JL4,33.57,133.53,339,JPN,Japan
JL5,33.57,133.53,339,JPN,Japan
JL6,33.58,130.53,339,JPN,Japan
JL7,40.82,140.73,339,JPN,Japan
JL8,41.77,140.73,339,JPN,Japan
JL9,36.07,136.22,339,JPN,Japan
JM,36.4,138.38,339,JPN,Japan
JM0,36.65,138.18,339,JPN,Japan
JM1,35.68,139.68,339,JPN,Japan
JM2,35.18,136.9,339,JPN,Japan
JM3,35.02,135.77,339,JPN,Japan
JM4,33.57,133.53,339,JPN,Japan
JM5,33.57,133.53,339,JPN,Japan
JM6,33.58,130.53,339,JPN,Japan
JM7,40.82,140.73,339,JPN,Japan
JM8,41.77,140.73,339,JPN,Japan
JM9,36.07,136.22,339,JPN,Japan
JN,36.4,138.38,339,JPN,Japan
JN0,36.65,138.18,339,JPN,Japan
JN1,35.68,139.68,339,JPN,Japan
JN2,35.18,136.9,339,JPN,Japan
JN3,35.02,135.77,339,JPN,Japan
JN4,33.57,133.53,339,JPN,Japan
JN5,33.57,133.53,339,JPN,Japan
JN6,33.58,130.53,339,JPN,Japan
JN7,40.82,140.73,339,JPN,Japan
JN8,41.77,140.73,339,JPN,Japan
JN9,36.07,136.22,339,JPN,Japan
JO,36.4,138.38,339,JPN,Japan
JO0,36.65,138.18,339,JPN,Japan
JO1,35.68,139.68,339,JPN,Japan
JO2,35.18,136.9,339,JPN,Japan
JO3,35.02,135.77,339,JPN,Japan
JO4,33.57,133.53,339,JPN,Japan
JO5,33.57,133.53,339,JPN,Japan
JO6,33.58,130.53,339,JPN,Japan
JO7,40.82,140.73,339,JPN,Japan
JO8,41.77,140.73,339,JPN,Japan
JO9,36.07,136.22,339,JPN,Japan
JP,36.4,138.38,339,JPN,Japan
JP0,36.65,138.18,339,JPN,Japan
JP1,35.68,139.68,339,JPN,Japan
JP2,35.18,136.9,339,JPN,Japan
JP3,35.02,135.77,339,JPN,Japan
JP4,33.57,133.53,339,JPN,Japan
JP5,33.57,133.53,339,JPN,Japan
JP6,33.58,130.53,339,JPN,Japan
JP7,40.82,140.73,339,JPN,Japan
JP8,41.77,140.73,339,JPN,Japan
JP9,36.07,136.22,339,JPN,Japan
JQ,36.4,138.38,339,JPN,Japan
JQ0,36.65,138.18,339,JPN,Japan
JQ1,35.68,139.68,339,JPN,Japan
JQ2,35.18,136.9,339,JPN,Japan
JQ3,35.02,135.77,339,JPN,Japan
JQ4,33.57,133.53,339,JPN,Japan
JQ5,33.57,133.53,339,JPN,Japan
JQ6,33.58,130.53,339,JPN,Japan
JQ7,40.82,140.73,339,JPN,Japan
JQ8,41.77,140.73,339,JPN,Japan
JQ9,36.07,136.22,339,JPN,Japan
JR,36.4,138.38,339,JPN,Japan
JR0,36.65,138.18,339,JPN,Japan
JR1,35.68,139.68,339,JPN,Japan
JR2,35.18,136.9,339,JPN,Japan
JR3,35.02,135.77,339,JPN,Japan
JR4,33.57,133.53,339,JPN,Japan
JR5,33.57,133.53,339,JPN,Japan
JR6,33.58,130.53,339,JPN,Japan
JR6R,26.22,127.68,339,JPN,Japan
JR7,40.82,140.73,339,JPN,Japan
JR8,41.77,140.73,339,JPN,Japan
JR9,36.07,136.22,339,JPN,Japan
JS,36.4,138.38,339,JPN,Japan
JS0,36.65,138.18,339,JPN,Japan
JS1,35.68,139.68,339,JPN,Japan
JS2,35.18,136.9,339,JPN,Japan
JS3,35.02,135.77,339,JPN,Japan
JS4,33.57,133.53,339,JPN,Japan
JS5,33.57,133.53,339,JPN,Japan
JS6,26.22,127.68,339,JPN,Japan
JS7,40.82,140.73,339,JPN,Japan
JS8,41.77,140.73,339,JPN,Japan
JS9,36.07,136.22,339,JPN,Japan
JT,46.77,102.17,363,MNG,Mongolia
JT1,47.92,106.92,363,MNG,Mongolia
JT2,48.08,114.53,363,MNG,Mongolia
JT3,43.57,104.42,363,MNG,Mongolia
JT4,47.0,92.75,363,MNG,Mongolia
JT5,49.5,106.25,363,MNG,Mongolia
JT7,49.63,100.15,363,MNG,Mongolia
JT8,45.5,95.5,363,MNG,Mongolia
JU,46.77,102.17,363,MNG,Mongolia
JU1,47.92,106.92,363,MNG,Mongolia
JU2,48.08,114.53,363,MNG,Mongolia
JU3,43.57,104.42,363,MNG,Mongolia
JU4,47.0,92.75,363,MNG,Mongolia
JU5,49.5,106.25,363,MNG,Mongolia
JU7,49.63,100.15,363,MNG,Mongolia
JU8,45.5,95.5,363,MNG,Mongolia
JV,46.77,102.17,363,MNG,Mongolia
JV1,47.92,106.92,363,MNG,Mongolia
JV2,48.08,114.53,363,MNG,Mongolia
JV3,43.57,104.42,363,MNG,Mongolia
JV4,47.0,92.75,363,MNG,Mongolia
JV5,49.5,106.25,363,MNG,Mongolia
JV7,49.63,100.15,363,MNG,Mongolia
JV8,45.5,95.5,363,MNG,Mongolia
JW,78.0,16.0,259,SJM,Svalbard
JX,71.05,-8.28,118,SJM,Jan Mayen
JY,31.18,36.42,342,JOR,Jordan
K,37.6,-91.87,291,USA,United States of America
K0,41.12,-96.57,291,USA,United States of America
K1,42.38,-71.65,291,USA,United States of America
K2,41.15,-74.53,291,USA,United States of America
K3,39.95,-76.85,291,USA,United States of America
K4,33.12,-82.2,291,USA,United States of America
K5,31.85,-96.3,291,USA,United States of America
K6,35.48,-119.35,291,USA,United States of America
K7,41.3,-116.6,291,USA,United States of America
K8,41.35,-83.23,291,USA,United States of America
K9,41.55,-87.97,291,USA,United States of America
K9CS/KH8S,-11.05,-171.25,515,ASM,Swains I.
K9P,18.18,-66.55,202,PRI,Puerto Rico
KA0,41.12,-96.57,291,USA,United States of America
KA0S,34.73,-86.52,291,USA,United States of America
KA1,42.38,-71.65,291,USA,United States of America
KA2,41.15,-74.53,291,USA,United States of America
KA3,39.95,-76.85,291,USA,United States of America
KA4,33.12,-82.2,291,USA,United States of America
KA4J,35.17,-84.87,291,USA,United States of America
KA5,31.85,-96.3,291,USA,United States of America
KA6,35.48,-119.35,291,USA,United States of America
KA6Y,36.12,-80.08,291,USA,United States of America
KA7,41.3,-116.6,291,USA,United States of America
KA7Y,35.17,-106.32,291,USA,United States of America
KA8,41.35,-83.23,291,USA,United States of America
KA8P,32.8,-79.77,291,USA,United States of America
KA8Q,38.33,-77.43,291,USA,United States of America
KA9,41.55,-87.97,291,USA,United States of America
KB0,41.12,-96.57,291,USA,United States of America
KB1,42.38,-71.65,291,USA,United States of America
KB1V,41.88,-87.63,291,USA,United States of America
KB2,41.15,-74.53,291,USA,United States of America
KB3,39.95,-76.85,291,USA,United States of America
KB3A,34.35,-86.92,291,USA,United States of America
KB4,33.12,-82.2,291,USA,United States of America
KB5,31.85,-96.3,291,USA,United States of America
KB6,35.48,-119.35,291,USA,United States of America
KB6B,39.52,-104.72,291,USA,United States of America
